Title2,Title3
Total Recreation Visits for Jul 2020,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Current%20Year%20Monthly%20and%20Annual%20Summary%20Report%20(1979%20-%20Present)

Field1,Field2,Field3,Field4,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Alaska Region,Sitka NHP,"51,359","15,717","-35,642","140,373","68,635","-71,738",Alaska Region Total,"833,903","88,289","-745,614","2,049,817","205,205","-1,844,612"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Alaska Region,Wrangell-St. Elias NP & PRES,"23,372","5,410","-17,962","45,259","6,633","-38,626",Alaska Region Total,"833,903","88,289","-745,614","2,049,817","205,205","-1,844,612"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Alaska Region,Yukon-Charley Rivers NPRES,354,149,-205,711,297,-414,Alaska Region Total,"833,903","88,289","-745,614","2,049,817","205,205","-1,844,612"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Alibates Flint Quarries NM,"1,030",558,-472,"5,418","1,508","-3,910",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Amistad NRA,"145,472","133,179","-12,293","730,096","844,407","114,311",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Arches NP,"208,993","193,824","-15,169","1,004,390","523,856","-480,534",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Aztec Ruins NM,"9,167","3,684","-5,483","36,304","16,658","-19,646",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Bandelier NM,"22,534","9,960","-12,574","123,723","50,312","-73,411",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Bent's Old Fort NHS,"2,844","2,350",-494,"14,049","6,402","-7,647",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Big Bend NP,"21,747",0,"-21,747","285,971","182,472","-103,499",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Big Thicket NPRES,"22,504","23,415",911,"134,187","144,954","10,767",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Bighorn Canyon NRA,"41,646","50,669","9,023","146,294","132,465","-13,829",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Black Canyon of the Gunnison NP,"51,368","61,521","10,153","250,402","157,951","-92,451",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Bryce Canyon NP,"401,970","227,563","-174,407","1,477,822","612,594","-865,228",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Canyon de Chelly NM,"46,786",0,"-46,786","236,630","73,311","-163,319",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Canyonlands NP,"64,672","70,480","5,808","438,935","176,130","-262,805",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Capitol Reef NP,"129,372","123,274","-6,098","722,455","466,150","-256,305",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Capulin Volcano NM,"20,642","11,589","-9,053","56,865","34,349","-22,516",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Carlsbad Caverns NP,"69,444","18,855","-50,589","284,758","102,559","-182,199",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
JUL 2019,JUL 2020,YTD 2019,YTD 2020,Intermountain  Region,Casa Grande Ruins NM,"2,663",889,"-1,774","45,368","32,656","-12,712",Intermountain  Region Total,"9,442,959","7,220,877","-2,222,082","32,887,602","20,896,549","-11,991,053"
