Title2,Title3
Total Recreation Visits for Nov 2020,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Current%20Year%20Monthly%20and%20Annual%20Summary%20Report%20(1979%20-%20Present)

Field1,Field2,Field3,Field4,Field6,Field7,Field8,Field9,Field10,Field11,Field12,Field13,Field14,Field15,Field16,Field17,Field18,Field19,Field20
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,,,,,,,,Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Alibates Flint Quarries NM,601,643,42,"8,570","3,886","-4,684",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Amistad NRA,"88,876","85,430","-3,446","1,168,675","1,334,881","166,206",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Arches NP,"73,420","103,916","30,496","1,620,321","1,174,041","-446,280",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Aztec Ruins NM,"2,605","2,371",-234,"60,732","28,757","-31,975",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Bandelier NM,"10,256","6,352","-3,904","191,855","88,783","-103,072",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Bent's Old Fort NHS,774,690,-84,"20,753","11,934","-8,819",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Big Bend NP,"50,688","62,515","11,827","417,867","333,593","-84,274",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Big Thicket NPRES,"25,929","34,836","8,907","239,159","277,675","38,516",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Bighorn Canyon NRA,"4,569","5,790","1,221","244,700","207,314","-37,386",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Black Canyon of the Gunnison NP,"22,684","23,249",565,"427,380","335,293","-92,087",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Bryce Canyon NP,"65,748","80,618","14,870","2,551,550","1,412,533","-1,139,017",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Canyon de Chelly NM,"52,740",0,"-52,740","424,037","75,506","-348,531",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Canyonlands NP,"31,582","52,831","21,249","720,273","469,802","-250,471",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Capitol Reef NP,"42,859","73,268","30,409","1,209,376","944,382","-264,994",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Capulin Volcano NM,"2,315","3,371","1,056","79,230","60,061","-19,169",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Carlsbad Caverns NP,"27,519","9,265","-18,254","410,100","166,967","-243,133",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Casa Grande Ruins NM,"5,731","3,221","-2,510","61,200","40,425","-20,775",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Cedar Breaks NM,"21,712","27,544","5,832","570,719","821,733","251,014",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Chaco Culture NHP,"2,672",371,"-2,301","45,993","7,964","-38,029",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Chamizal NMEM,"2,458","1,281","-1,177","36,219","18,268","-17,951",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
NOV 2019,NOV 2020,YTD 2019,YTD 2020,Intermountain  Region,Chickasaw NRA,"53,306","53,054",-252,"1,366,230","1,297,009","-69,221",Intermountain  Region Total,"2,190,814","2,329,133","138,319","54,166,801","40,465,924","-13,700,877"
